sample_id,language,backdoor_type,stealth_level,complexity,scenario,has_backdoor,file_path,label_compact,split
bad_000166,c,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000594.c,c_logic_tamper_high_simple_fpga_1,train
clean_000448,c,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000595.c,c_none_none_simple_embedded_0,train
clean_000288,c,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000596.c,c_none_none_complex_asic_0,train
clean_000088,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000597.vhd,vhdl_none_none_complex_mcu_0,train
bad_000327,cpp,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000598.cpp,cpp_instruction_hijack_high_simple_fpga_1,train
clean_000296,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000599.c,c_none_none_complex_embedded_0,train
bad_000437,cpp,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000600.cpp,cpp_privilege_escalation_medium_complex_mcu_1,train
bad_000014,cpp,data_exfiltration,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000601.cpp,cpp_data_exfiltration_medium_simple_fpga_1,train
bad_000206,verilog,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/train/sample_000602.v,verilog_instruction_hijack_high_simple_asic_1,train
bad_000205,cpp,logic_tamper,high,simple,mcu,1,data/processed/dataset_v1/train/sample_000603.cpp,cpp_logic_tamper_high_simple_mcu_1,train
bad_000436,verilog,instruction_hijack,high,simple,mcu,1,data/processed/dataset_v1/train/sample_000604.v,verilog_instruction_hijack_high_simple_mcu_1,train
bad_000387,vhdl,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000605.vhd,vhdl_instruction_hijack_high_complex_embedded_1,train
clean_000064,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000606.cpp,cpp_none_none_simple_mcu_0,train
clean_000006,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000607.cpp,cpp_none_none_complex_fpga_0,train
bad_000047,cpp,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000608.cpp,cpp_logic_tamper_high_complex_mcu_1,train
bad_000498,verilog,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000609.v,verilog_privilege_escalation_medium_complex_embedded_1,train
bad_000273,vhdl,logic_tamper,high,complex,fpga,1,data/processed/dataset_v1/train/sample_000610.vhd,vhdl_logic_tamper_high_complex_fpga_1,train
clean_000017,c,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000611.c,c_none_none_complex_mcu_0,train
bad_000499,verilog,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000612.v,verilog_instruction_hijack_high_complex_embedded_1,train
bad_000389,cpp,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000613.cpp,cpp_data_exfiltration_medium_complex_mcu_1,train
clean_000414,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000614.c,c_none_none_complex_embedded_0,train
bad_000401,cpp,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/train/sample_000615.cpp,cpp_logic_tamper_high_simple_asic_1,train
clean_000397,c,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000616.c,c_none_none_simple_embedded_0,train
clean_000417,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000617.cpp,cpp_none_none_complex_fpga_0,train
clean_000264,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000618.vhd,vhdl_none_none_complex_asic_0,train
clean_000233,verilog,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000619.v,verilog_none_none_simple_asic_0,train
bad_000088,c,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000620.c,c_instruction_hijack_high_simple_fpga_1,train
clean_000072,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000621.cpp,cpp_none_none_complex_embedded_0,train
bad_000071,c,data_exfiltration,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000622.c,c_data_exfiltration_medium_simple_fpga_1,train
bad_000322,cpp,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000623.cpp,cpp_data_exfiltration_medium_complex_fpga_1,train
bad_000330,cpp,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000624.cpp,cpp_privilege_escalation_medium_complex_fpga_1,train
bad_000259,verilog,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000625.v,verilog_privilege_escalation_medium_complex_mcu_1,train
clean_000075,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000626.v,verilog_none_none_complex_fpga_0,train
clean_000089,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000627.vhd,vhdl_none_none_complex_mcu_0,train
clean_000038,vhdl,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000628.vhd,vhdl_none_none_simple_mcu_0,train
bad_000301,c,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000629.c,c_logic_tamper_high_simple_fpga_1,train
clean_000470,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000630.cpp,cpp_none_none_simple_fpga_0,train
clean_000024,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000631.cpp,cpp_none_none_complex_fpga_0,train
bad_000217,verilog,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/train/sample_000632.v,verilog_data_exfiltration_medium_simple_asic_1,train
clean_000073,cpp,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000633.cpp,cpp_none_none_simple_asic_0,train
clean_000445,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000634.c,c_none_none_complex_embedded_0,train
bad_000145,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000635.cpp,cpp_privilege_escalation_medium_simple_fpga_1,train
clean_000210,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000636.vhd,vhdl_none_none_complex_asic_0,train
bad_000376,cpp,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000637.cpp,cpp_data_exfiltration_medium_simple_embedded_1,train
clean_000434,c,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000638.c,c_none_none_simple_asic_0,train
bad_000189,vhdl,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000639.vhd,vhdl_instruction_hijack_high_complex_mcu_1,train
clean_000215,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000640.cpp,cpp_none_none_complex_embedded_0,train
clean_000067,verilog,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000641.v,verilog_none_none_simple_asic_0,train
bad_000141,vhdl,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000642.vhd,vhdl_data_exfiltration_medium_simple_mcu_1,train
clean_000007,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000643.vhd,vhdl_none_none_complex_mcu_0,train
bad_000311,cpp,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/train/sample_000644.cpp,cpp_instruction_hijack_high_simple_asic_1,train
bad_000050,cpp,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/train/sample_000645.cpp,cpp_data_exfiltration_medium_complex_asic_1,train
clean_000171,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000646.cpp,cpp_none_none_simple_fpga_0,train
clean_000098,c,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000647.c,c_none_none_simple_embedded_0,train
clean_000084,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000648.cpp,cpp_none_none_complex_fpga_0,train
bad_000457,c,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000649.c,c_instruction_hijack_high_simple_fpga_1,train
bad_000167,vhdl,instruction_hijack,high,simple,mcu,1,data/processed/dataset_v1/train/sample_000650.vhd,vhdl_instruction_hijack_high_simple_mcu_1,train
clean_000197,verilog,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000651.v,verilog_none_none_simple_embedded_0,train
clean_000303,c,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000652.c,c_none_none_simple_mcu_0,train
clean_000044,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000653.v,verilog_none_none_complex_fpga_0,train
clean_000498,cpp,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000654.cpp,cpp_none_none_complex_asic_0,train
bad_000399,cpp,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000655.cpp,cpp_logic_tamper_high_complex_mcu_1,train
bad_000385,verilog,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000656.v,verilog_instruction_hijack_high_complex_embedded_1,train
bad_000430,c,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000657.c,c_data_exfiltration_medium_simple_embedded_1,train
clean_000383,cpp,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000658.cpp,cpp_none_none_complex_asic_0,train
bad_000029,cpp,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000659.cpp,cpp_privilege_escalation_medium_complex_embedded_1,train
bad_000305,vhdl,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000660.vhd,vhdl_data_exfiltration_medium_complex_mcu_1,train
clean_000289,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000661.vhd,vhdl_none_none_complex_asic_0,train
bad_000053,cpp,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000662.cpp,cpp_data_exfiltration_medium_simple_mcu_1,train
clean_000262,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000663.c,c_none_none_complex_embedded_0,train
clean_000395,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000664.cpp,cpp_none_none_simple_mcu_0,train
bad_000453,verilog,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/train/sample_000665.v,verilog_instruction_hijack_high_simple_asic_1,train
bad_000312,verilog,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/train/sample_000666.v,verilog_data_exfiltration_medium_simple_asic_1,train
clean_000328,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000667.v,verilog_none_none_complex_asic_0,train
bad_000445,cpp,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/train/sample_000668.cpp,cpp_data_exfiltration_medium_simple_asic_1,train
clean_000249,cpp,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000669.cpp,cpp_none_none_simple_embedded_0,train
bad_000136,c,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000670.c,c_instruction_hijack_high_complex_mcu_1,train
bad_000128,c,privilege_escalation,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000671.c,c_privilege_escalation_medium_simple_mcu_1,train
bad_000157,cpp,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000672.cpp,cpp_logic_tamper_high_complex_embedded_1,train
clean_000246,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000673.cpp,cpp_none_none_complex_mcu_0,train
clean_000456,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000674.v,verilog_none_none_complex_asic_0,train
clean_000354,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000675.cpp,cpp_none_none_complex_fpga_0,train
clean_000117,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000676.v,verilog_none_none_complex_asic_0,train
clean_000009,c,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000677.c,c_none_none_simple_fpga_0,train
bad_000164,c,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/train/sample_000678.c,c_logic_tamper_high_simple_asic_1,train
bad_000274,vhdl,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000679.vhd,vhdl_data_exfiltration_medium_simple_embedded_1,train
clean_000486,verilog,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000680.v,verilog_none_none_complex_embedded_0,train
bad_000393,vhdl,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000681.vhd,vhdl_instruction_hijack_high_complex_mcu_1,train
bad_000482,cpp,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000682.cpp,cpp_data_exfiltration_medium_complex_fpga_1,train
clean_000223,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000683.cpp,cpp_none_none_complex_embedded_0,train
clean_000300,c,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000684.c,c_none_none_complex_mcu_0,train
clean_000369,c,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000685.c,c_none_none_complex_fpga_0,train
bad_000474,vhdl,data_exfiltration,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000686.vhd,vhdl_data_exfiltration_medium_simple_fpga_1,train
bad_000464,verilog,data_exfiltration,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000687.v,verilog_data_exfiltration_medium_simple_fpga_1,train
bad_000179,verilog,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000688.v,verilog_instruction_hijack_high_complex_embedded_1,train
clean_000218,verilog,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000689.v,verilog_none_none_complex_embedded_0,train
clean_000226,verilog,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000690.v,verilog_none_none_simple_asic_0,train
clean_000357,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000691.c,c_none_none_complex_embedded_0,train
clean_000094,vhdl,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000692.vhd,vhdl_none_none_complex_embedded_0,train
bad_000492,verilog,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/train/sample_000693.v,verilog_data_exfiltration_medium_complex_asic_1,train
bad_000049,verilog,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/train/sample_000694.v,verilog_logic_tamper_high_simple_asic_1,train
bad_000056,cpp,logic_tamper,high,simple,embedded,1,data/processed/dataset_v1/train/sample_000695.cpp,cpp_logic_tamper_high_simple_embedded_1,train
clean_000425,c,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000696.c,c_none_none_simple_mcu_0,train
clean_000163,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000697.vhd,vhdl_none_none_complex_asic_0,train
bad_000017,verilog,data_exfiltration,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000698.v,verilog_data_exfiltration_medium_complex_embedded_1,train
clean_000069,cpp,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000699.cpp,cpp_none_none_simple_embedded_0,train
bad_000033,cpp,privilege_escalation,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000700.cpp,cpp_privilege_escalation_medium_simple_mcu_1,train
clean_000188,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000701.c,c_none_none_complex_embedded_0,train
clean_000225,vhdl,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000702.vhd,vhdl_none_none_simple_mcu_0,train
bad_000038,c,instruction_hijack,high,complex,fpga,1,data/processed/dataset_v1/train/sample_000703.c,c_instruction_hijack_high_complex_fpga_1,train
clean_000325,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000704.cpp,cpp_none_none_complex_embedded_0,train
clean_000074,c,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000705.c,c_none_none_simple_fpga_0,train
clean_000366,c,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000706.c,c_none_none_complex_mcu_0,train
bad_000063,c,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/train/sample_000707.c,c_data_exfiltration_medium_complex_asic_1,train
bad_000086,cpp,instruction_hijack,high,complex,fpga,1,data/processed/dataset_v1/train/sample_000708.cpp,cpp_instruction_hijack_high_complex_fpga_1,train
bad_000002,cpp,privilege_escalation,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000709.cpp,cpp_privilege_escalation_medium_complex_mcu_1,train
clean_000308,c,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000710.c,c_none_none_complex_embedded_0,train
bad_000177,cpp,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000711.cpp,cpp_instruction_hijack_high_simple_fpga_1,train
bad_000281,verilog,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000712.v,verilog_logic_tamper_high_complex_mcu_1,train
bad_000140,verilog,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000713.v,verilog_privilege_escalation_medium_complex_embedded_1,train
clean_000052,verilog,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000714.v,verilog_none_none_simple_fpga_0,train
bad_000111,verilog,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000715.v,verilog_logic_tamper_high_complex_embedded_1,train
bad_000325,c,privilege_escalation,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000716.c,c_privilege_escalation_medium_complex_fpga_1,train
clean_000157,verilog,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000717.v,verilog_none_none_complex_embedded_0,train
clean_000040,vhdl,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000718.vhd,vhdl_none_none_simple_mcu_0,train
clean_000158,verilog,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000719.v,verilog_none_none_complex_mcu_0,train
clean_000477,c,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000720.c,c_none_none_complex_asic_0,train
clean_000338,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000721.v,verilog_none_none_complex_asic_0,train
clean_000005,vhdl,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000722.vhd,vhdl_none_none_complex_asic_0,train
clean_000261,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000723.vhd,vhdl_none_none_complex_mcu_0,train
bad_000098,verilog,logic_tamper,high,simple,asic,1,data/processed/dataset_v1/train/sample_000724.v,verilog_logic_tamper_high_simple_asic_1,train
bad_000296,vhdl,logic_tamper,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000725.vhd,vhdl_logic_tamper_high_simple_fpga_1,train
clean_000133,vhdl,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000726.vhd,vhdl_none_none_simple_mcu_0,train
clean_000270,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000727.cpp,cpp_none_none_complex_mcu_0,train
bad_000069,verilog,data_exfiltration,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000728.v,verilog_data_exfiltration_medium_complex_embedded_1,train
clean_000285,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000729.cpp,cpp_none_none_simple_mcu_0,train
clean_000438,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000730.v,verilog_none_none_complex_asic_0,train
clean_000041,cpp,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000731.cpp,cpp_none_none_simple_fpga_0,train
clean_000386,c,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000732.c,c_none_none_simple_asic_0,train
clean_000122,cpp,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000733.cpp,cpp_none_none_simple_asic_0,train
bad_000026,verilog,instruction_hijack,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000734.v,verilog_instruction_hijack_high_complex_mcu_1,train
bad_000380,verilog,privilege_escalation,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000735.v,verilog_privilege_escalation_medium_simple_embedded_1,train
clean_000191,cpp,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000736.cpp,cpp_none_none_simple_embedded_0,train
clean_000076,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000737.v,verilog_none_none_complex_asic_0,train
bad_000294,verilog,data_exfiltration,medium,complex,asic,1,data/processed/dataset_v1/train/sample_000738.v,verilog_data_exfiltration_medium_complex_asic_1,train
bad_000383,vhdl,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000739.vhd,vhdl_instruction_hijack_high_simple_fpga_1,train
clean_000459,verilog,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000740.v,verilog_none_none_complex_embedded_0,train
bad_000360,vhdl,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000741.vhd,vhdl_data_exfiltration_medium_simple_embedded_1,train
clean_000198,cpp,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000742.cpp,cpp_none_none_simple_embedded_0,train
bad_000242,c,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000743.c,c_data_exfiltration_medium_complex_mcu_1,train
clean_000201,cpp,none,none,simple,mcu,0,data/processed/dataset_v1/train/sample_000744.cpp,cpp_none_none_simple_mcu_0,train
bad_000117,verilog,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000745.v,verilog_privilege_escalation_medium_complex_embedded_1,train
bad_000059,vhdl,instruction_hijack,high,complex,asic,1,data/processed/dataset_v1/train/sample_000746.vhd,vhdl_instruction_hijack_high_complex_asic_1,train
bad_000404,cpp,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/train/sample_000747.cpp,cpp_instruction_hijack_high_simple_asic_1,train
clean_000376,verilog,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000748.v,verilog_none_none_simple_embedded_0,train
bad_000163,vhdl,logic_tamper,high,simple,embedded,1,data/processed/dataset_v1/train/sample_000749.vhd,vhdl_logic_tamper_high_simple_embedded_1,train
bad_000226,vhdl,instruction_hijack,high,simple,embedded,1,data/processed/dataset_v1/train/sample_000750.vhd,vhdl_instruction_hijack_high_simple_embedded_1,train
bad_000221,cpp,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000751.cpp,cpp_data_exfiltration_medium_simple_mcu_1,train
bad_000407,cpp,logic_tamper,high,complex,mcu,1,data/processed/dataset_v1/train/sample_000752.cpp,cpp_logic_tamper_high_complex_mcu_1,train
clean_000230,vhdl,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000753.vhd,vhdl_none_none_complex_mcu_0,train
clean_000453,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000754.cpp,cpp_none_none_complex_fpga_0,train
bad_000135,c,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000755.c,c_privilege_escalation_medium_complex_embedded_1,train
clean_000207,vhdl,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000756.vhd,vhdl_none_none_simple_asic_0,train
clean_000257,verilog,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000757.v,verilog_none_none_simple_asic_0,train
bad_000308,verilog,instruction_hijack,high,simple,mcu,1,data/processed/dataset_v1/train/sample_000758.v,verilog_instruction_hijack_high_simple_mcu_1,train
bad_000469,cpp,privilege_escalation,medium,simple,fpga,1,data/processed/dataset_v1/train/sample_000759.cpp,cpp_privilege_escalation_medium_simple_fpga_1,train
bad_000065,c,data_exfiltration,medium,simple,embedded,1,data/processed/dataset_v1/train/sample_000760.c,c_data_exfiltration_medium_simple_embedded_1,train
clean_000320,verilog,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000761.v,verilog_none_none_complex_mcu_0,train
bad_000201,cpp,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000762.cpp,cpp_logic_tamper_high_complex_embedded_1,train
clean_000426,verilog,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000763.v,verilog_none_none_complex_fpga_0,train
bad_000375,vhdl,instruction_hijack,high,simple,fpga,1,data/processed/dataset_v1/train/sample_000764.vhd,vhdl_instruction_hijack_high_simple_fpga_1,train
bad_000304,verilog,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000765.v,verilog_data_exfiltration_medium_complex_fpga_1,train
clean_000048,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000766.cpp,cpp_none_none_complex_embedded_0,train
bad_000180,verilog,instruction_hijack,high,simple,asic,1,data/processed/dataset_v1/train/sample_000767.v,verilog_instruction_hijack_high_simple_asic_1,train
bad_000366,cpp,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000768.cpp,cpp_data_exfiltration_medium_simple_mcu_1,train
clean_000294,verilog,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000769.v,verilog_none_none_complex_mcu_0,train
bad_000212,vhdl,privilege_escalation,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000770.vhd,vhdl_privilege_escalation_medium_simple_mcu_1,train
bad_000023,verilog,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/train/sample_000771.v,verilog_data_exfiltration_medium_simple_asic_1,train
clean_000243,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000772.cpp,cpp_none_none_complex_mcu_0,train
clean_000398,verilog,none,none,complex,asic,0,data/processed/dataset_v1/train/sample_000773.v,verilog_none_none_complex_asic_0,train
bad_000074,cpp,data_exfiltration,medium,simple,asic,1,data/processed/dataset_v1/train/sample_000774.cpp,cpp_data_exfiltration_medium_simple_asic_1,train
bad_000162,verilog,data_exfiltration,medium,simple,mcu,1,data/processed/dataset_v1/train/sample_000775.v,verilog_data_exfiltration_medium_simple_mcu_1,train
bad_000429,verilog,instruction_hijack,high,simple,mcu,1,data/processed/dataset_v1/train/sample_000776.v,verilog_instruction_hijack_high_simple_mcu_1,train
clean_000229,cpp,none,none,complex,fpga,0,data/processed/dataset_v1/train/sample_000777.cpp,cpp_none_none_complex_fpga_0,train
bad_000320,cpp,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000778.cpp,cpp_instruction_hijack_high_complex_embedded_1,train
bad_000257,vhdl,data_exfiltration,medium,complex,fpga,1,data/processed/dataset_v1/train/sample_000779.vhd,vhdl_data_exfiltration_medium_complex_fpga_1,train
bad_000191,c,instruction_hijack,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000780.c,c_instruction_hijack_high_complex_embedded_1,train
bad_000130,verilog,privilege_escalation,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000781.v,verilog_privilege_escalation_medium_complex_embedded_1,train
clean_000104,vhdl,none,none,simple,fpga,0,data/processed/dataset_v1/train/sample_000782.vhd,vhdl_none_none_simple_fpga_0,train
bad_000359,cpp,instruction_hijack,high,complex,asic,1,data/processed/dataset_v1/train/sample_000783.cpp,cpp_instruction_hijack_high_complex_asic_1,train
clean_000367,verilog,none,none,simple,asic,0,data/processed/dataset_v1/train/sample_000784.v,verilog_none_none_simple_asic_0,train
clean_000033,cpp,none,none,complex,embedded,0,data/processed/dataset_v1/train/sample_000785.cpp,cpp_none_none_complex_embedded_0,train
bad_000054,verilog,data_exfiltration,medium,complex,mcu,1,data/processed/dataset_v1/train/sample_000786.v,verilog_data_exfiltration_medium_complex_mcu_1,train
bad_000271,cpp,logic_tamper,high,complex,embedded,1,data/processed/dataset_v1/train/sample_000787.cpp,cpp_logic_tamper_high_complex_embedded_1,train
clean_000208,cpp,none,none,complex,mcu,0,data/processed/dataset_v1/train/sample_000788.cpp,cpp_none_none_complex_mcu_0,train
clean_000302,verilog,none,none,simple,embedded,0,data/processed/dataset_v1/train/sample_000789.v,verilog_none_none_simple_embedded_0,train
bad_000207,c,data_exfiltration,medium,complex,embedded,1,data/processed/dataset_v1/train/sample_000790.c,c_data_exfiltration_medium_complex_embedded_1,train
